Date,Open,High,Low,Close,Adj Close,Volume
2017-07-11,20500.000000,20500.000000,19940.000000,20100.000000,20015.890625,1762955
2017-07-12,19700.000000,19980.000000,19520.000000,19700.000000,19617.566406,3106200
2017-07-13,19840.000000,20100.000000,19700.000000,19980.000000,19896.392578,1594095
2017-07-14,20100.000000,20300.000000,19800.000000,19800.000000,19717.146484,985485
2017-07-17,19840.000000,20200.000000,19840.000000,20100.000000,20015.890625,1059080
2017-07-18,20300.000000,20900.000000,20200.000000,20700.000000,20613.376953,3506365
2017-07-19,21000.000000,21200.000000,20700.000000,21000.000000,20912.125000,2223685
2017-07-20,21200.000000,21300.000000,21000.000000,21000.000000,20912.125000,1737460
2017-07-21,21100.000000,21600.000000,21000.000000,21600.000000,21509.615234,2975920
2017-07-24,21700.000000,22100.000000,21400.000000,21800.000000,21708.779297,3143785
2017-07-25,21900.000000,22000.000000,21400.000000,21500.000000,21410.033203,1624245
2017-07-26,21600.000000,21700.000000,20800.000000,21100.000000,21011.705078,2335235
2017-07-27,21500.000000,21900.000000,21200.000000,21900.000000,21808.357422,3778270
2017-07-28,22500.000000,22800.000000,21900.000000,22200.000000,22107.101563,8435010
2017-07-31,22700.000000,24200.000000,22500.000000,24000.000000,23899.572266,15600780
2017-08-01,24300.000000,24900.000000,23400.000000,23600.000000,23501.244141,12542520
2017-08-02,22700.000000,23300.000000,22100.000000,22900.000000,22804.175781,10761370
2017-08-03,23300.000000,23400.000000,22500.000000,22900.000000,22804.175781,5036510
2017-08-04,22700.000000,23100.000000,22000.000000,22100.000000,22007.521484,4705135
2017-08-07,22200.000000,22500.000000,21600.000000,22100.000000,22007.521484,3390415
2017-08-08,22100.000000,22700.000000,22100.000000,22200.000000,22107.101563,2393295
2017-08-09,22200.000000,22300.000000,21500.000000,21700.000000,21609.197266,3118120
2017-08-10,22000.000000,22300.000000,21400.000000,21700.000000,21609.197266,3951070
2017-08-11,21500.000000,22100.000000,21300.000000,22000.000000,21907.939453,3918190
2017-08-14,22500.000000,22800.000000,22200.000000,22600.000000,22505.429688,3526865
2017-08-16,22900.000000,23000.000000,22700.000000,22900.000000,22804.175781,2727185
2017-08-17,23100.000000,23200.000000,22700.000000,22900.000000,22804.175781,1796135
2017-08-18,22600.000000,23000.000000,22500.000000,22700.000000,22605.011719,1767075
2017-08-21,22800.000000,23000.000000,22600.000000,22800.000000,22704.593750,1287195
2017-08-22,22900.000000,23300.000000,22600.000000,23100.000000,23003.339844,2170755
2017-08-23,23300.000000,23300.000000,22900.000000,23000.000000,22903.753906,1424205
2017-08-24,23100.000000,23700.000000,23100.000000,23300.000000,23202.500000,2472670
2017-08-25,23500.000000,23700.000000,23300.000000,23500.000000,23401.662109,2058430
2017-08-28,23600.000000,23700.000000,23300.000000,23600.000000,23501.244141,1492075
2017-08-29,23400.000000,24000.000000,23300.000000,23800.000000,23700.410156,3398985
2017-08-30,24500.000000,25000.000000,24400.000000,24400.000000,24297.898438,6399755
2017-08-31,24600.000000,24900.000000,24400.000000,24600.000000,24497.060547,3075630
2017-09-01,24600.000000,24600.000000,24000.000000,24400.000000,24297.898438,2548520
2017-09-04,24400.000000,24400.000000,24400.000000,24400.000000,24297.898438,0
2017-09-05,24300.000000,25200.000000,24100.000000,25100.000000,24994.968750,5247860
2017-09-06,25200.000000,25800.000000,25000.000000,25600.000000,25492.875000,5407105
2017-09-07,25600.000000,25800.000000,25300.000000,25400.000000,25293.712891,3179410
2017-09-08,25600.000000,26000.000000,25500.000000,25900.000000,25791.623047,3274655
2017-09-11,26000.000000,26400.000000,25900.000000,26100.000000,25990.785156,3320715
2017-09-12,26100.000000,26200.000000,25700.000000,26100.000000,25990.785156,3201675
2017-09-13,26000.000000,26000.000000,25400.000000,25500.000000,25393.294922,4860100
2017-09-14,25800.000000,26600.000000,25700.000000,26400.000000,26289.527344,12462900
2017-09-15,26500.000000,27200.000000,26200.000000,27100.000000,26986.599609,5734095
2017-09-18,27300.000000,27500.000000,27000.000000,27100.000000,26986.599609,3590865
2017-09-19,27000.000000,27400.000000,26400.000000,27400.000000,27285.343750,3232050
2017-09-20,27600.000000,28800.000000,27600.000000,28500.000000,28380.740234,6607580
2017-09-21,28800.000000,28900.000000,27900.000000,28400.000000,28281.160156,4077345
2017-09-25,27200.000000,28100.000000,26800.000000,27700.000000,27584.089844,3465555
2017-09-26,27700.000000,27700.000000,27700.000000,27700.000000,27584.089844,0
2017-09-27,28300.000000,28400.000000,27900.000000,28100.000000,27982.416016,2288910
2017-09-28,28100.000000,28200.000000,27800.000000,27900.000000,27783.251953,1600925
2017-09-29,28100.000000,29000.000000,27900.000000,28800.000000,28679.486328,3752750
2017-10-10,29400.000000,29900.000000,29100.000000,29800.000000,29675.298828,4187520
2017-10-11,29900.000000,30300.000000,29600.000000,30100.000000,29974.044922,2617425
2017-10-12,30300.000000,31900.000000,30200.000000,31900.000000,31766.511719,6520610
2017-10-13,32000.000000,33600.000000,30300.000000,30500.000000,30372.373047,12715395
2017-10-16,30100.000000,31400.000000,29200.000000,31200.000000,31069.443359,8619920
2017-10-17,31400.000000,31800.000000,30600.000000,31500.000000,31368.185547,3598480
2017-10-18,31300.000000,31300.000000,29500.000000,29700.000000,29575.718750,8202135
2017-10-19,29800.000000,30300.000000,29000.000000,29400.000000,29276.976563,5327240
2017-10-20,29800.000000,30300.000000,29600.000000,30000.000000,29874.462891,3335540
2017-10-23,29800.000000,30300.000000,29500.000000,30200.000000,30073.626953,2829520
2017-10-24,30200.000000,30600.000000,30000.000000,30000.000000,29874.462891,2335400
2017-10-25,30300.000000,30400.000000,29000.000000,29200.000000,29077.812500,3844360
2017-10-26,29100.000000,29100.000000,27800.000000,28000.000000,27882.833984,9468130
2017-10-27,27900.000000,28700.000000,27300.000000,28700.000000,28579.900391,5163210
2017-10-30,28800.000000,29300.000000,28100.000000,28400.000000,28281.160156,3260330
2017-10-31,28600.000000,29200.000000,28500.000000,28800.000000,28679.486328,2326980
2017-11-01,29000.000000,30300.000000,28600.000000,30200.000000,30073.626953,5112900
2017-11-02,30500.000000,30600.000000,29800.000000,30000.000000,29874.462891,2532895
2017-11-03,30200.000000,30600.000000,29300.000000,30500.000000,30372.373047,3136770
2017-11-06,30700.000000,30800.000000,30300.000000,30600.000000,30471.955078,2487860
2017-11-07,30700.000000,31000.000000,30400.000000,30800.000000,30671.115234,2412495
2017-11-08,30900.000000,31600.000000,30800.000000,31500.000000,31368.185547,4107955
2017-11-09,31900.000000,32500.000000,29900.000000,30500.000000,30372.373047,8166090
2017-11-10,30200.000000,31200.000000,30000.000000,30500.000000,30372.373047,3687450
2017-11-13,30600.000000,31100.000000,30400.000000,30800.000000,30671.115234,3021830
2017-11-14,30800.000000,31200.000000,30500.000000,31000.000000,30870.279297,2584590
2017-11-15,31100.000000,31200.000000,30700.000000,30800.000000,30671.115234,2456770
2017-11-16,30800.000000,31100.000000,30400.000000,30900.000000,30770.699219,2102970
2017-11-17,31100.000000,31900.000000,30900.000000,31500.000000,31368.185547,3591595
2017-11-20,31700.000000,32200.000000,31600.000000,32000.000000,31866.093750,3571530
2017-11-21,32300.000000,33200.000000,32000.000000,32200.000000,32065.259766,6221035
2017-11-22,32200.000000,32300.000000,30600.000000,30900.000000,30770.699219,22603150
2017-11-23,31000.000000,31200.000000,29900.000000,29900.000000,29774.882813,6124595
2017-11-24,30000.000000,30700.000000,29300.000000,29600.000000,29476.140625,6372360
2017-11-27,29500.000000,30200.000000,29400.000000,29500.000000,29376.558594,3859865
2017-11-28,29500.000000,29600.000000,29000.000000,29100.000000,28978.230469,3256170
2017-11-29,29200.000000,29300.000000,28400.000000,29000.000000,28878.650391,5114905
2017-11-30,29000.000000,29100.000000,27000.000000,27300.000000,27185.763672,9042320
2017-12-01,27300.000000,28200.000000,27300.000000,28000.000000,27882.833984,4335060
2017-12-04,28100.000000,28600.000000,27700.000000,27900.000000,27783.251953,2405950
2017-12-05,27800.000000,28200.000000,26800.000000,28100.000000,27982.416016,3898580
2017-12-06,27900.000000,28600.000000,27600.000000,27600.000000,27484.507813,2351375
2017-12-07,27600.000000,27800.000000,26600.000000,27100.000000,26986.599609,4069650
2017-12-08,27400.000000,28100.000000,27400.000000,27700.000000,27584.089844,2826580
2017-12-11,28100.000000,28100.000000,27600.000000,28000.000000,27882.833984,1421510
2017-12-12,27900.000000,28700.000000,27600.000000,28200.000000,28081.998047,2229230
2017-12-13,28200.000000,28400.000000,27700.000000,28200.000000,28081.998047,1417495
2017-12-14,28400.000000,29000.000000,28400.000000,28800.000000,28679.486328,3199475
2017-12-15,28900.000000,29000.000000,28400.000000,28500.000000,28380.740234,1725265
2017-12-18,27600.000000,27900.000000,26700.000000,26900.000000,26787.435547,7312230
2017-12-19,26700.000000,27300.000000,26300.000000,27100.000000,26986.599609,3409805
2017-12-21,26800.000000,26800.000000,25800.000000,25800.000000,25692.037109,3588175
2017-12-22,25600.000000,26100.000000,25300.000000,25900.000000,25791.623047,2934350
2017-12-26,26100.000000,26100.000000,25000.000000,25200.000000,25094.548828,3687680
2017-12-27,26000.000000,28000.000000,25900.000000,27900.000000,27815.925781,7808720
2017-12-28,27900.000000,28300.000000,26900.000000,27400.000000,27317.431641,4741070
2018-01-02,28000.000000,29400.000000,27900.000000,29300.000000,29211.707031,6729755
2018-01-03,30100.000000,30200.000000,29100.000000,29800.000000,29710.199219,5771805
2018-01-04,30500.000000,31800.000000,29900.000000,31200.000000,31105.980469,11325095
2018-01-05,31400.000000,31600.000000,30400.000000,31200.000000,31105.980469,5336010
2018-01-08,32100.000000,32500.000000,31600.000000,31900.000000,31803.869141,7887015
2018-01-09,31600.000000,32000.000000,30900.000000,31400.000000,31305.376953,5054455
2018-01-10,31200.000000,31700.000000,29600.000000,29900.000000,29809.898438,8283990
2018-01-11,28400.000000,29300.000000,27600.000000,28100.000000,28015.324219,12374135
2018-01-12,29100.000000,29100.000000,27800.000000,28100.000000,28015.324219,6887010
2018-01-15,28300.000000,29500.000000,28300.000000,29000.000000,28912.613281,6325120
2018-01-16,28900.000000,29000.000000,28000.000000,28100.000000,28015.324219,5589365
2018-01-17,27800.000000,27800.000000,26600.000000,26800.000000,26719.238281,12079290
2018-01-18,26900.000000,27700.000000,26800.000000,27100.000000,27018.335938,9827895
2018-01-19,27200.000000,27800.000000,26800.000000,27600.000000,27516.830078,5662165
2018-01-22,27600.000000,27800.000000,27000.000000,27100.000000,27018.335938,4075205
2018-01-23,27100.000000,27600.000000,27000.000000,27300.000000,27217.732422,4826215
2018-01-24,27300.000000,27600.000000,26900.000000,27000.000000,26918.638672,3804440
2018-01-25,27000.000000,27500.000000,26900.000000,27000.000000,26918.638672,3248380
2018-01-26,27200.000000,28200.000000,27000.000000,28000.000000,27915.625000,6358200
2018-01-29,28200.000000,28300.000000,27700.000000,27800.000000,27716.226563,3543060
2018-01-30,27800.000000,28100.000000,27500.000000,27700.000000,27616.527344,3210995
2018-01-31,27500.000000,28000.000000,27000.000000,28000.000000,27915.625000,4716810
2018-02-01,28000.000000,28400.000000,27500.000000,28300.000000,28214.720703,4550410
2018-02-02,28400.000000,29000.000000,28300.000000,28700.000000,28613.511719,10497105
2018-02-05,27900.000000,28000.000000,26900.000000,26900.000000,26818.937500,8122360
2018-02-06,25300.000000,26200.000000,25000.000000,26200.000000,26121.050781,11458795
2018-02-07,26800.000000,26900.000000,25300.000000,25300.000000,25223.761719,5215500
2018-02-08,25400.000000,26000.000000,24900.000000,25300.000000,25223.761719,5220435
2018-02-09,24300.000000,24900.000000,23400.000000,23600.000000,23528.882813,10374635
2018-02-12,23800.000000,24000.000000,23300.000000,23600.000000,23528.882813,4087445
2018-02-13,24000.000000,24200.000000,23700.000000,23800.000000,23728.279297,3608015
2018-02-14,23900.000000,25000.000000,23800.000000,24500.000000,24426.171875,4292860
2018-02-19,25200.000000,25200.000000,24600.000000,24800.000000,24725.265625,2096755
2018-02-20,24800.000000,24900.000000,24300.000000,24600.000000,24525.871094,1444675
2018-02-21,24700.000000,25100.000000,24400.000000,24900.000000,24824.964844,1982465
2018-02-22,24900.000000,25000.000000,24400.000000,24700.000000,24625.568359,1531605
2018-02-23,24700.000000,24800.000000,24400.000000,24700.000000,24625.568359,1918935
2018-02-26,24900.000000,24900.000000,24500.000000,24600.000000,24525.871094,1518945
2018-02-27,24800.000000,26200.000000,24800.000000,26200.000000,26121.050781,6360000
2018-02-28,26000.000000,26500.000000,25400.000000,25600.000000,25522.855469,4286985
2018-03-02,25300.000000,25700.000000,24900.000000,25500.000000,25423.156250,2371970
2018-03-05,25500.000000,25600.000000,24600.000000,24600.000000,24525.871094,2086135
2018-03-06,25200.000000,26800.000000,25200.000000,26500.000000,26420.144531,5839410
2018-03-07,26600.000000,26700.000000,25800.000000,25900.000000,25821.951172,2984510
2018-03-08,25900.000000,26400.000000,25700.000000,26400.000000,26320.445313,2496280
2018-03-09,26600.000000,27100.000000,26200.000000,26800.000000,26719.238281,3768400
2018-03-12,27200.000000,27300.000000,26900.000000,27000.000000,26918.638672,1922055
2018-03-13,27100.000000,28200.000000,27000.000000,28100.000000,28015.324219,6600455
2018-03-14,27900.000000,28000.000000,27200.000000,27400.000000,27317.431641,3518820
2018-03-15,27500.000000,28300.000000,27400.000000,28300.000000,28214.720703,4754335
2018-03-16,28300.000000,28600.000000,27800.000000,28200.000000,28115.021484,5123635
2018-03-19,28000.000000,28100.000000,27200.000000,27500.000000,27417.130859,3050475
2018-03-20,27100.000000,28000.000000,27000.000000,27800.000000,27716.226563,2782235
2018-03-21,27800.000000,28000.000000,27500.000000,27600.000000,27516.830078,2083785
2018-03-22,27400.000000,27800.000000,27100.000000,27600.000000,27516.830078,2838095
2018-03-23,27000.000000,27200.000000,25900.000000,26100.000000,26021.351563,6167935
2018-03-26,25900.000000,26500.000000,25300.000000,26200.000000,26121.050781,4813980
2018-03-27,26900.000000,26900.000000,26200.000000,26300.000000,26220.748047,2257525
2018-03-28,25800.000000,26100.000000,25600.000000,25800.000000,25722.251953,2313885
2018-03-29,25900.000000,26200.000000,25300.000000,25900.000000,25821.951172,2187660
2018-03-30,26300.000000,26700.000000,26000.000000,26400.000000,26320.445313,2239330
2018-04-02,26500.000000,26700.000000,25700.000000,25800.000000,25722.251953,2272480
2018-04-03,25400.000000,26100.000000,25300.000000,25700.000000,25622.552734,2418040
2018-04-04,25800.000000,25800.000000,24700.000000,24700.000000,24625.568359,3650700
2018-04-05,25000.000000,25200.000000,24800.000000,24900.000000,24824.964844,1495840
2018-04-06,25000.000000,25100.000000,24400.000000,24500.000000,24426.171875,1884340
2018-04-09,24300.000000,24500.000000,24000.000000,24300.000000,24226.773438,2737060
2018-04-10,24300.000000,24700.000000,24300.000000,24500.000000,24426.171875,1612755
2018-04-11,24800.000000,25000.000000,24200.000000,24300.000000,24226.773438,1896940
2018-04-12,24400.000000,24500.000000,24000.000000,24000.000000,23927.677734,1837170
2018-04-13,24100.000000,24400.000000,23900.000000,24100.000000,24027.375000,1840845
2018-04-16,24100.000000,24100.000000,23300.000000,23400.000000,23329.484375,4075310
2018-04-17,23500.000000,24000.000000,23500.000000,23600.000000,23528.882813,1997510
2018-04-18,24000.000000,24300.000000,23700.000000,23900.000000,23827.978516,2479165
2018-04-19,23800.000000,23800.000000,23200.000000,23300.000000,23229.787109,3244545
2018-04-20,23300.000000,23500.000000,22700.000000,23000.000000,22930.693359,3252315
2018-04-23,22900.000000,22900.000000,22200.000000,22200.000000,22133.101563,3347950
2018-04-24,22400.000000,23100.000000,22200.000000,23000.000000,22930.693359,2369895
2018-04-25,23100.000000,23800.000000,22700.000000,23100.000000,23030.390625,3035040
2018-04-26,23300.000000,23500.000000,22700.000000,22800.000000,22731.294922,1833635
2018-04-27,23000.000000,23100.000000,22400.000000,22700.000000,22631.593750,2013640
2018-04-30,22700.000000,22800.000000,22000.000000,22200.000000,22133.101563,3093200
2018-05-02,22100.000000,22900.000000,21900.000000,22900.000000,22830.994141,2634195
2018-05-03,22900.000000,23300.000000,22600.000000,22700.000000,22631.593750,1752680
2018-05-04,22600.000000,22700.000000,22300.000000,22400.000000,22332.498047,1256730
2018-05-08,22400.000000,22600.000000,22000.000000,22400.000000,22332.498047,1658450
2018-05-09,22200.000000,22600.000000,22100.000000,22600.000000,22531.896484,1661600
2018-05-10,22600.000000,23600.000000,22200.000000,23400.000000,23329.484375,4201695
2018-05-11,23500.000000,23600.000000,23200.000000,23400.000000,23329.484375,1837660
2018-05-14,22900.000000,23200.000000,22200.000000,22600.000000,22531.896484,3287830
2018-05-15,22400.000000,23000.000000,22400.000000,22900.000000,22830.994141,1604695
2018-05-16,22900.000000,23400.000000,22700.000000,23400.000000,23329.484375,2330135
2018-05-17,23500.000000,23700.000000,23200.000000,23300.000000,23229.787109,1690480
2018-05-18,23700.000000,23800.000000,22500.000000,22700.000000,22631.593750,4096740
2018-05-21,22700.000000,22900.000000,22500.000000,22700.000000,22631.593750,883805
2018-05-23,22600.000000,22900.000000,22500.000000,22500.000000,22432.195313,1428100
2018-05-24,22400.000000,22800.000000,22400.000000,22600.000000,22531.896484,1040675
2018-05-25,22400.000000,22800.000000,22300.000000,22400.000000,22332.498047,1285850
2018-05-28,22200.000000,22300.000000,21600.000000,21600.000000,21534.908203,3397210
2018-05-29,21600.000000,22000.000000,21500.000000,21600.000000,21534.908203,1594185
2018-05-30,21400.000000,21500.000000,20700.000000,20800.000000,20737.320313,3002875
2018-05-31,20900.000000,21200.000000,20600.000000,20700.000000,20637.619141,2351960
2018-06-01,20700.000000,21400.000000,20700.000000,20900.000000,20837.019531,2260105
2018-06-04,20800.000000,21700.000000,20800.000000,21600.000000,21534.908203,2162905
2018-06-05,21600.000000,22400.000000,21400.000000,22300.000000,22232.798828,2389270
2018-06-07,22400.000000,22700.000000,21800.000000,22300.000000,22232.798828,1775400
2018-06-08,22400.000000,22700.000000,22100.000000,22600.000000,22531.896484,1966215
2018-06-11,22600.000000,22900.000000,22400.000000,22800.000000,22731.294922,1255890
2018-06-12,22800.000000,22900.000000,22600.000000,22800.000000,22731.294922,902340
2018-06-14,22800.000000,22800.000000,22400.000000,22400.000000,22332.498047,1250055
2018-06-15,22400.000000,22400.000000,21800.000000,21900.000000,21834.007813,1682150
2018-06-18,21800.000000,22000.000000,21200.000000,21500.000000,21435.210938,2029550
2018-06-19,21400.000000,22100.000000,21100.000000,21300.000000,21235.814453,1254350
2018-06-20,21200.000000,21800.000000,21200.000000,21600.000000,21534.908203,1451445
2018-06-21,21500.000000,21800.000000,21200.000000,21400.000000,21335.513672,864200
2018-06-22,21300.000000,22900.000000,21300.000000,22800.000000,22731.294922,3258085
2018-06-25,22800.000000,22900.000000,22400.000000,22800.000000,22731.294922,1729865
2018-06-26,22500.000000,22600.000000,22200.000000,22400.000000,22332.498047,1251490
2018-06-27,22500.000000,22700.000000,22000.000000,22200.000000,22133.101563,1555870
2018-06-28,22000.000000,22500.000000,21800.000000,22300.000000,22232.798828,1106540
2018-06-29,22600.000000,23100.000000,22400.000000,22900.000000,22830.994141,2897650
2018-07-02,23100.000000,23300.000000,22300.000000,22300.000000,22232.798828,2078465
2018-07-03,22700.000000,23000.000000,22500.000000,22800.000000,22731.294922,1574940
2018-07-04,22900.000000,23600.000000,22800.000000,23400.000000,23329.484375,4230770
2018-07-05,23400.000000,23700.000000,23100.000000,23300.000000,23229.787109,1741215
2018-07-06,23300.000000,23400.000000,22600.000000,22900.000000,22830.994141,1915410
2018-07-09,22900.000000,23500.000000,22900.000000,23500.000000,23429.185547,1970490
2018-07-10,23500.000000,23600.000000,23200.000000,23400.000000,23329.484375,1111605
2018-07-11,23200.000000,23400.000000,23000.000000,23300.000000,23229.787109,1251565
2018-07-12,23400.000000,23600.000000,23100.000000,23500.000000,23429.185547,2221360
2018-07-13,23600.000000,23800.000000,23300.000000,23600.000000,23528.882813,1510775
2018-07-16,23600.000000,23700.000000,23100.000000,23300.000000,23229.787109,1183555
2018-07-17,23200.000000,23300.000000,22700.000000,22800.000000,22731.294922,1863770
2018-07-18,23000.000000,23300.000000,22400.000000,22600.000000,22531.896484,1756315
2018-07-19,22600.000000,23100.000000,22500.000000,22800.000000,22731.294922,1336875
2018-07-20,22800.000000,23100.000000,22600.000000,23000.000000,22930.693359,924835
2018-07-23,23000.000000,23400.000000,22700.000000,23100.000000,23030.390625,1734470
2018-07-24,23100.000000,23600.000000,23000.000000,23400.000000,23329.484375,2512665
2018-07-25,23500.000000,23600.000000,23200.000000,23600.000000,23528.882813,1551970
2018-07-26,23600.000000,23700.000000,23200.000000,23500.000000,23429.185547,1310625
2018-07-27,23500.000000,24000.000000,23300.000000,23900.000000,23827.978516,2844605
2018-07-30,23700.000000,23800.000000,23200.000000,23300.000000,23229.787109,1542050
2018-07-31,23000.000000,23200.000000,22300.000000,22500.000000,22432.195313,3273745
2018-08-01,22500.000000,22700.000000,22300.000000,22500.000000,22432.195313,1382295
2018-08-02,22500.000000,23000.000000,22200.000000,22200.000000,22133.101563,1558895
2018-08-03,22300.000000,22600.000000,22300.000000,22600.000000,22531.896484,847605
2018-08-06,22700.000000,22900.000000,22500.000000,22700.000000,22631.593750,949855
2018-08-07,22800.000000,24000.000000,22600.000000,24000.000000,23927.677734,3711765
2018-08-08,24400.000000,24900.000000,23600.000000,23800.000000,23728.279297,6083420
2018-08-09,24200.000000,25200.000000,23900.000000,25100.000000,25024.363281,8112245
2018-08-10,25100.000000,25900.000000,24800.000000,25600.000000,25522.855469,6348205
2018-08-13,25300.000000,25500.000000,24500.000000,24800.000000,24725.265625,3183085
2018-08-14,25000.000000,25700.000000,24600.000000,25500.000000,25423.156250,2590400
2018-08-16,24900.000000,25600.000000,24800.000000,25500.000000,25423.156250,2393370
2018-08-17,25700.000000,25800.000000,25300.000000,25400.000000,25323.458984,1636635
2018-08-20,25400.000000,25600.000000,24800.000000,24900.000000,24824.964844,1643300
2018-08-21,25000.000000,25300.000000,24800.000000,24800.000000,24725.265625,1767640
2018-08-22,25100.000000,25100.000000,24500.000000,24900.000000,24824.964844,1669695
2018-08-23,25000.000000,25200.000000,24700.000000,25100.000000,25024.363281,1460285
2018-08-24,25000.000000,25000.000000,24600.000000,24800.000000,24725.265625,1416280
2018-08-27,24800.000000,25600.000000,24800.000000,25600.000000,25522.855469,2943330
2018-08-28,25400.000000,25500.000000,24700.000000,25100.000000,25024.363281,2403820
2018-08-29,25000.000000,25500.000000,24800.000000,25300.000000,25223.761719,3750815
2018-08-30,25300.000000,25600.000000,25100.000000,25300.000000,25223.761719,1568870
2018-08-31,24800.000000,25100.000000,24600.000000,25000.000000,24924.664063,2159545
2018-09-03,25000.000000,25100.000000,24200.000000,24300.000000,24226.773438,2301000
2018-09-04,24300.000000,24600.000000,24100.000000,24400.000000,24326.474609,1341775
2018-09-05,24400.000000,24700.000000,24200.000000,24200.000000,24127.074219,1077095
2018-09-06,24300.000000,24400.000000,23800.000000,24000.000000,23927.677734,1495975
2018-09-07,24000.000000,24100.000000,23700.000000,24000.000000,23927.677734,1030870
2018-09-10,23800.000000,24100.000000,23700.000000,23800.000000,23728.279297,1080760
2018-09-11,23700.000000,23700.000000,23200.000000,23300.000000,23229.787109,2124350
2018-09-12,23300.000000,24100.000000,23300.000000,24000.000000,23927.677734,1723695
2018-09-13,24200.000000,24400.000000,23900.000000,24200.000000,24127.074219,2037640
